-4.190632858659796511e+00,-4.089547036260134050e+00,-3.952905666195156265e+00,-3.817912817073712883e+00,-3.756788839424915594e+00,-3.845101803593201417e+00,-4.106290788368696987e+00,-4.469796023083413061e+00,-4.794002088423697572e+00,-4.967890518999711347e+00,-4.998872766602324269e+00,-4.980357314772965616e+00,-4.984253404915437891e+00,-4.999996031212750047e+00,-4.961177667169357264e+00,-4.818664936994039749e+00,-4.594488925332074203e+00,-4.374409825031346344e+00,-4.252947841986095767e+00,-4.278492590281631536e+00,-4.431115849373293614e+00,-4.638891331986382482e+00,-4.822361679480271945e+00,-4.938059983579782930e+00,-4.988584917837320276e+00,-4.999980427809589401e+00,-4.996180993567703510e+00,-4.989871556424440691e+00,-4.985852562807155053e+00,-4.986154191550664194e+00,-4.991402372565017842e+00,-4.998468065723304932e+00,-4.998041057707681922e+00,-4.976796282010785610e+00,-4.924736002716370464e+00,-4.842045742149544196e+00,-4.739117764490223372e+00,-4.629744327495744827e+00,-4.523195245938987696e+00,-4.420157421446587520e+00,-4.313143740572744633e+00,-4.189282470234249267e+00,-4.033720281524305840e+00,-3.833379654557978800e+00,-3.581543580970884655e+00,-3.282854357750319974e+00,-2.956402298013835583e+00,-2.633679661162157348e+00,-2.350270565469866568e+00,-2.134433917681878956e+00,-1.998419150444304071e+00,-1.936959992564140309e+00,-1.933750784358073682e+00,-1.973254852400486037e+00,-2.052145464944501896e+00,-2.183314685363602958e+00,-2.388217765585345820e+00,-2.679678822925871451e+00,-3.043902614946579543e+00,-3.434672981197102626e+00,-3.788808651724440146e+00,-4.054649054357000182e+00,-4.210164853751408920e+00,-4.258596587116079135e+00,-4.214524671872345252e+00,-4.096938887660182438e+00,-3.928330953918102608e+00,-3.729657861536114005e+00,-3.510693736213581495e+00,-3.265544696475050301e+00,-2.980080284947541625e+00,-2.648706517331347765e+00,-2.291525761818602014e+00,-1.960423593775893369e+00,-1.727025479106164774e+00,-1.659120336883721292e+00,-1.799510890869936652e+00,-2.149251439437899425e+00,-2.651886030958730878e+00,-3.197506520217260118e+00,-3.667405235898115734e+00,-3.989178799494087269e+00,-4.149168239268451686e+00,-4.162471782103194684e+00,-4.043591463805595865e+00,-3.802936801005043499e+00,-3.463448672023418773e+00,-3.078833128422077792e+00,-2.733873115220282202e+00,-2.519270472365045865e+00,-2.496069964378939687e+00,-2.670724008583463593e+00,-2.988663624199051405e+00,-3.352063260155562663e+00,-3.662274268172487801e+00,-3.858634946667383492e+00,-3.922889752458201595e+00,-3.858245657394466122e+00,-3.671180358367275076e+00,-3.366077590093480509e+00
-4.998230620030899019e+00,-4.980133412865656695e+00,-4.928512322121063605e+00,-4.851493259995852014e+00,-4.809187751529540478e+00,-4.868884540339148970e+00,-4.984397813362095420e+00,-4.930849980531443855e+00,-4.470862056887812130e+00,-3.663153989755452589e+00,-2.873876793207840841e+00,-2.446218531445969013e+00,-2.505891217952074257e+00,-2.997338938009641129e+00,-3.723930777806331527e+00,-4.402485769111088132e+00,-4.822618263480702439e+00,-4.976767971056988316e+00,-4.999535859767119561e+00,-4.997670079038422308e+00,-4.952825107139452676e+00,-4.767308511008334193e+00,-4.391525438643974155e+00,-3.894704395160800914e+00,-3.407154948668767780e+00,-3.022199476993166378e+00,-2.762130530819935981e+00,-2.606453050143881178e+00,-2.532438448663407726e+00,-2.537605801755144164e+00,-2.638344439214321380e+00,-2.851941109700090848e+00,-3.174712199093598031e+00,-3.569834026231412771e+00,-3.975226932805692392e+00,-4.329632973135843166e+00,-4.598326101681125877e+00,-4.779550755026979125e+00,-4.892061536586365555e+00,-4.958190548260552610e+00,-4.992745330606651599e+00,-4.998114809564256689e+00,-4.962545483338685948e+00,-4.861497407653214253e+00,-4.665496929223908573e+00,-4.356549773981568840e+00,-3.947140551896229699e+00,-3.487524577700174877e+00,-3.050827254714262082e+00,-2.703154300068775218e+00,-2.479138182988362527e+00,-2.376950858919882226e+00,-2.371600794647406474e+00,-2.437362155324888313e+00,-2.568005127141608224e+00,-2.782817575428939705e+00,-3.110746256084204298e+00,-3.555770093342144555e+00,-4.063069345636657559e+00,-4.522634977247174781e+00,-4.831891721128620532e+00,-4.969732032559170065e+00,-4.999500067493340971e+00,-4.999248155546985650e+00,-4.999678427087840937e+00,-4.982075223611148296e+00,-4.916289033052175128e+00,-4.789046293887779804e+00,-4.598930018171268230e+00,-4.336538875802055770e+00,-3.978918305643628361e+00,-3.509908712078384951e+00,-2.957304467096387945e+00,-2.416025616734587267e+00,-2.024666832325933807e+00,-1.910006885532787413e+00,-2.146755999632464995e+00,-2.727354512275015352e+00,-3.514633868230788494e+00,-4.255903632040494600e+00,-4.739830407552583225e+00,-4.944987468539617126e+00,-4.993072308216076394e+00,-4.995083223449375609e+00,-4.966021843886291975e+00,-4.841532197159503781e+00,-4.552085004750028752e+00,-4.108161182963652180e+00,-3.635093663024209221e+00,-3.314396153433139425e+00,-3.278736975272731335e+00,-3.542549082563264395e+00,-3.990364554875276859e+00,-4.434417919517070317e+00,-4.735593624376585709e+00,-4.877200643852919626e+00,-4.913469830036412134e+00,-4.876964634692392053e+00,-4.742930452586399781e+00,-4.449755414970746337e+00
-3.121618947470196304e+00,-3.272814728599289680e+00,-3.460976790691754346e+00,-3.630972848311515122e+00,-3.703288608062647036e+00,-3.597902912874601178e+00,-3.248521342161106773e+00,-2.635483674583593228e+00,-1.848619213765361202e+00,-1.087322754611079745e+00,-5.411538465119694052e-01,-2.878966470166473002e-01,-3.218243274763348261e-01,-6.190384119785812267e-01,-1.135173641453704807e+00,-1.768998170390476465e+00,-2.373045966370161963e+00,-2.814879796582233862e+00,-3.022614362346265793e+00,-2.980625784138462020e+00,-2.710172829005374595e+00,-2.269845872500513728e+00,-1.756635565900065421e+00,-1.275701834340963625e+00,-8.962694071761099224e-01,-6.350097485881587289e-01,-4.726104060773370641e-01,-3.799890971092569902e-01,-3.370569689881453002e-01,-3.400320483980374675e-01,-3.987023073793682926e-01,-5.275568277985793753e-01,-7.352484267174004273e-01,-1.015810791498767296e+00,-1.345484478638785397e+00,-1.688674355017249828e+00,-2.011027810972175978e+00,-2.291600294140799576e+00,-2.527480508132124548e+00,-2.730834999839792943e+00,-2.922274132786683243e+00,-3.123713085678259560e+00,-3.351801084105108686e+00,-3.612230225711748233e+00,-3.896101229691968371e+00,-4.180728889462987929e+00,-4.436721879248622713e+00,-4.639589374948974054e+00,-4.779581033193291972e+00,-4.863153430362141982e+00,-4.905718507366620074e+00,-4.922393414159985880e+00,-4.923220311567401808e+00,-4.912738742429050731e+00,-4.889836616196967967e+00,-4.845951915392221032e+00,-4.762844033064570937e+00,-4.613559078487188714e+00,-4.373331679363896995e+00,-4.042544745156313013e+00,-3.665750707009250764e+00,-3.322545223377075363e+00,-3.091091119719427294e+00,-3.013402231630810668e+00,-3.084215262834399063e+00,-3.262125187021630790e+00,-3.493034928312181542e+00,-3.734515749314900823e+00,-3.968379532113775809e+00,-4.195678073642618244e+00,-4.419932693449846184e+00,-4.631189111040475481e+00,-4.804281479802295252e+00,-4.916215500827742169e+00,-4.967279296065259864e+00,-4.977766601588438533e+00,-4.953901298500086092e+00,-4.858045457318904248e+00,-4.629398892225099260e+00,-4.252897174226271559e+00,-3.804221004697387443e+00,-3.412701205693648987e+00,-3.184977568585048324e+00,-3.164859319064290410e+00,-3.338054489079651965e+00,-3.648947641995177626e+00,-4.014874455222406269e+00,-4.346983450485345735e+00,-4.581680388423251316e+00,-4.700291482282024091e+00,-4.711904881155110303e+00,-4.618700161367621071e+00,-4.413780161284561743e+00,-4.119331532409670871e+00,-3.809848164032924700e+00,-3.581229171640962328e+00,-3.500063882625981115e+00,-3.581710807603892377e+00,-3.800069491263955435e+00,-4.106577126928769417e+00
-4.152000468572436986e+00,-4.001744358828654313e+00,-3.795080908726655711e+00,-3.588167921715351483e+00,-3.493879311675765820e+00,-3.630006137938302402e+00,-4.026810801577667576e+00,-4.547525418493520100e+00,-4.925770678368343702e+00,-4.983831727616752083e+00,-4.813021600890176721e+00,-4.660052984430988587e+00,-4.683676064094569824e+00,-4.849885354670259829e+00,-4.989730050015165119e+00,-4.946400423923366318e+00,-4.708846485199204679e+00,-4.416546581773124203e+00,-4.243146483216117204e+00,-4.280121061419739803e+00,-4.495067082271805958e+00,-4.762601964467249260e+00,-4.949308833084947956e+00,-4.999314033037090432e+00,-4.946396417357025399e+00,-4.856892997003624757e+00,-4.776769710982172512e+00,-4.721837608245389006e+00,-4.693952044474681173e+00,-4.695935463151615252e+00,-4.733503954008516423e+00,-4.806118879145111933e+00,-4.896729305998194448e+00,-4.972455298955759773e+00,-4.999883503573658849e+00,-4.963874198191003728e+00,-4.873577942006641628e+00,-4.751721888372650859e+00,-4.618223116827762098e+00,-4.480035001945656070e+00,-4.329870948980353518e+00,-4.150011615962722722e+00,-3.917729369159077546e+00,-3.611976826377263805e+00,-3.222395686278902716e+00,-2.759312238904258585e+00,-2.258780699914218815e+00,-1.775696614440204213e+00,-1.365275920846588553e+00,-1.063586771705079537e+00,-8.790675472074622743e-01,-7.972419327846260728e-01,-7.929968876669302169e-01,-8.454436134330163277e-01,-9.514020301019190384e-01,-1.130994892399446172e+00,-1.419348133490767605e+00,-1.843634669660064285e+00,-2.392007667136097915e+00,-2.994446236525635019e+00,-3.543309152290324171e+00,-3.949300738451327675e+00,-4.180704891680825597e+00,-4.251343463171910031e+00,-4.187095829901080535e+00,-4.012818378789609675e+00,-3.757581252444023079e+00,-3.451941585660257772e+00,-3.112422736436032178e+00,-2.732569262255410081e+00,-2.294751925499250333e+00,-1.797853182916844261e+00,-1.282154162301100353e+00,-8.283628779351117633e-01,-5.256557592083266339e-01,-4.406151049995217228e-01,-6.179873766211452235e-01,-1.083961379109280365e+00,-1.802545932300005482e+00,-2.627629159500528555e+00,-3.355561690174742928e+00,-3.850266387863936046e+00,-4.090691426482142568e+00,-4.110414556105609130e+00,-3.932630924308533782e+00,-3.565094051056532098e+00,-3.039093870704587808e+00,-2.445408723112595162e+00,-1.924098993188312123e+00,-1.608247659507545890e+00,-1.574571626666579238e+00,-1.830382594749958125e+00,-2.307806793370941190e+00,-2.866390214427294136e+00,-3.347610128682342534e+00,-3.650803645536809139e+00,-3.749266914812841911e+00,-3.650205658475840664e+00,-3.361411417487931264e+00,-2.888098370398590298e+00
8.663575447213873737e-01,8.337742591346195553e-01,7.869726096729063869e-01,7.379928183517572293e-01,7.149991907914508005e-01,7.480618106014951252e-01,8.392983130630358168e-01,9.448535896117613575e-01,9.990797888573466068e-01,9.710031807618912936e-01,8.952148930302232799e-01,8.399133301746033453e-01,8.482057177514659152e-01,9.093900039434923421e-01,9.752406728281153292e-01,9.999060515439843755e-01,9.723905963956216425e-01,9.202460282949491699e-01,8.854668917113537319e-01,8.930651166346104119e-01,9.351973400767166211e-01,9.805798759378472340e-01,9.999579566980343337e-01,9.856715295159577117e-01,9.504437673194727765e-01,9.121458253480971834e-01,8.816899594168514653e-01,8.617566249025867542e-01,8.518345737361840975e-01,8.525366157215574781e-01,8.659433667038118898e-01,8.926118085128234014e-01,9.283166792803636547e-01,9.640006032653571921e-01,9.897649253219169552e-01,9.998751064251596432e-01,9.947637329677134765e-01,9.789750175675324684e-01,9.573730554467916321e-01,9.323790180920612514e-01,9.031389310470130383e-01,8.659348160365585301e-01,8.150137514253779081e-01,7.437329308700149078e-01,6.464836070215107533e-01,5.216106802754003624e-01,3.744656861966197958e-01,2.186037490408190287e-01,7.323928838754989457e-02,-4.293880713956155226e-02,-1.186773013255846276e-01,-1.535621768854225078e-01,-1.553952836135166216e-01,-1.329102916450515259e-01,-8.852161915898459910e-02,-1.620287615960114280e-02,9.316998600057679880e-02,2.414451169746447690e-01,4.149561096473783905e-01,5.862990815939816969e-01,7.271052904033061814e-01,8.221073652605848103e-01,8.724318167304003779e-01,8.871592896470854583e-01,8.737773254264267209e-01,8.362189405063755743e-01,7.782492312406374957e-01,7.046386779225146668e-01,6.177533131099801622e-01,5.140807874444490722e-01,3.854975041533390545e-01,2.260884166921721672e-01,4.209595593467163610e-02,-1.401945992581374867e-01,-2.759547199851550836e-01,-3.166537596313863112e-01,-2.331185669106523584e-01,-3.480753555700522028e-02,2.276692355350347086e-01,4.841834387040124810e-01,6.805187957472833560e-01,7.996836020537116951e-01,8.532184389013877102e-01,8.574693702802851369e-01,8.183683927305303030e-01,7.324044363073074493e-01,5.982804065291378315e-01,4.309072995176657095e-01,2.680887396681219670e-01,1.608862440354266177e-01,1.490235438784797140e-01,2.370148428741885027e-01,3.894828650574724271e-01,5.514039769249561296e-01,6.785096061229851649e-01,7.530361922219572790e-01,7.763057789440628298e-01,7.528934517935299553e-01,6.819950246657784376e-01,5.573753175050559783e-01
7.771688033605870238e-01,6.572256220179473196e-01,4.686685217903705514e-01,2.584929393295749556e-01,1.569177516646522719e-01,3.024729496814995144e-01,6.783507299182929273e-01,9.864729742198550255e-01,8.073026265078508956e-01,7.583217063728264762e-02,-7.730380746335849818e-01,-1.258891046690921334e+00,-1.190353382074819333e+00,-6.354701382386975794e-01,1.373681218224036549e-01,7.558240943784215737e-01,9.949264211598172203e-01,9.393949450610041829e-01,8.411424855129707723e-01,8.648854757896744516e-01,9.710326276143739221e-01,9.791857612526682075e-01,7.472986963169514496e-01,3.061176552942344031e-01,-1.904547317567732989e-01,-6.079424872817382752e-01,-8.986931539078124587e-01,-1.075352374559372048e+00,-1.159931641585400630e+00,-1.154015240199688375e+00,-1.039021379277604407e+00,-7.976222429641135481e-01,-4.404614802188264733e-01,-1.998436668901781843e-02,3.832622612869203138e-01,6.978873475832756412e-01,8.937588839034047439e-01,9.833835972810698323e-01,9.984947073793057903e-01,9.657190290193966575e-01,8.945860347199321438e-01,7.756929002485604130e-01,5.835160517857773677e-01,2.836065247038415116e-01,-1.520736930668373788e-01,-7.223019104060113271e-01,-1.379133544031041936e+00,-2.035030709770921931e+00,-2.597781561899417113e+00,-3.008868871309315018e+00,-3.257179055262238609e+00,-3.366171995709372311e+00,-3.371804429266892278e+00,-3.302061440243463597e+00,-3.160215306711343430e+00,-2.917456466924670977e+00,-2.523708142536076782e+00,-1.942070692237906293e+00,-1.201334144366219325e+00,-4.270429044166341725e-01,2.105791896377313677e-01,6.117208973119527826e-01,7.981032192687096405e-01,8.465228213700495274e-01,8.026688501298093747e-01,6.666097524217606818e-01,4.320095621178010603e-01,1.107121050645885063e-01,-2.831789795615120564e-01,-7.565154403978697761e-01,-1.330955278119985596e+00,-2.004698068333068406e+00,-2.711478834693266116e+00,-3.324811651773567078e+00,-3.721186071153399055e+00,-3.829673246296405154e+00,-3.601822560864138101e+00,-2.981272634323115511e+00,-1.998275467253290305e+00,-8.918662084577482219e-01,2.315090707602607267e-03,5.213388085576151632e-01,7.302305343277435412e-01,7.456488411701789332e-01,5.969021723363310272e-01,2.339434211001178987e-01,-3.722299442281751247e-01,-1.130594168635495889e+00,-1.832188210714726484e+00,-2.264598908299658042e+00,-2.310804738121273960e+00,-1.960191862258196860e+00,-1.313500466305749681e+00,-5.865484458750658270e-01,-6.758590553795684741e-03,3.240708080708079031e-01,4.237902931535231232e-01,3.234523167248117836e-01,8.978001368981303187e-03,-5.592813458753005396e-01
-4.531605866097421220e-01,-1.995699940264015204e-01,9.786391790073700747e-02,3.445142985930456092e-01,4.417303669043697312e-01,2.984298777721239304e-01,-2.395300767099062256e-01,-1.325026935081838886e+00,-2.778598494353814008e+00,-4.027762284780646240e+00,-4.688063395588801363e+00,-4.886879937277651464e+00,-4.865204400063013246e+00,-4.611274615440068558e+00,-3.958324451718187920e+00,-2.920492003281054849e+00,-1.813231572177258943e+00,-9.960155549283300491e-01,-6.248195383684882476e-01,-6.987534544554037108e-01,-1.187338510398063152e+00,-2.005621399015550477e+00,-2.942354753774786058e+00,-3.745887715305962207e+00,-4.288430106163088951e+00,-4.594713571130033536e+00,-4.749908509880529373e+00,-4.824287569408458154e+00,-4.854939982236052387e+00,-4.852897377197947115e+00,-4.810150728205222492e+00,-4.700770628489288505e+00,-4.484808066713158681e+00,-4.128552173528317937e+00,-3.636066977514869958e+00,-3.061657326742190044e+00,-2.484169835749010957e+00,-1.965099043228266229e+00,-1.525385988671571047e+00,-1.149410822852819480e+00,-8.024878487677513661e-01,-4.495736855169893964e-01,-7.197878464358153927e-02,3.185159468651077574e-01,6.735385976878225378e-01,9.206998710927618568e-01,9.994924467398225154e-01,9.029728593576620277e-01,6.906845069673757109e-01,4.569945183762191832e-01,2.804210680855940829e-01,1.936452710614560146e-01,1.889982850950451265e-01,2.454038758198846537e-01,3.527596346638262048e-01,5.150490287609068574e-01,7.255430395160411550e-01,9.265663206835008658e-01,9.966611476019133775e-01,8.173123994457727193e-01,3.918955745581849115e-01,-1.188061003776019753e-01,-5.056647024967453330e-01,-6.409863483663702510e-01,-5.175446751519847677e-01,-2.171134051624568073e-01,1.461446855206292028e-01,4.821039809195082348e-01,7.484374102415469743e-01,9.296898142597478376e-01,9.999992239632891078e-01,9.110265123626883899e-01,6.329696768405974616e-01,2.272738076945897134e-01,-1.334997442237852994e-01,-2.489089367307073530e-01,-1.535014202401585592e-02,4.749013309614791289e-01,9.126876606785945256e-01,9.596453434196106080e-01,5.684465352780492253e-01,2.375766616552299482e-02,-3.455214083935529423e-01,-3.794976387967083920e-01,-9.391654193539422657e-02,3.691449731156053460e-01,7.926174198387281322e-01,9.918846254594932965e-01,9.502812188380045377e-01,8.308558510413122100e-01,8.139473997557167273e-01,9.222207390194645527e-01,9.999512517992954486e-01,8.790953816165933965e-01,5.751777588764017679e-01,2.748277675593762126e-01,1.566272333467582101e-01,2.755129059691232563e-01,5.634569002879912247e-01,8.695536817793612094e-01
-2.589735436527544454e+00,-2.863308246074313335e+00,-3.202575636700091266e+00,-3.505167348707556751e+00,-3.631968469033437064e+00,-3.446744273500226718e+00,-2.819355953612137089e+00,-1.723054717141525582e+00,-4.476672607415921323e-01,5.018724226278141742e-01,9.106332747514986892e-01,9.916869183606387139e-01,9.856327834851867919e-01,8.703133606178856674e-01,4.535715015884642654e-01,-3.325389367770024140e-01,-1.274417280628695082e+00,-2.038931243906013435e+00,-2.410982441735781023e+00,-2.335387113853169883e+00,-1.853808077705435542e+00,-1.103516545204573429e+00,-3.149478696596297311e-01,3.018248419305038510e-01,6.762332324738240530e-01,8.612273127476921530e-01,9.404153579996075152e-01,9.716416837826908903e-01,9.824035063050287064e-01,9.817363740393063587e-01,9.662001295647382193e-01,9.169754112736332452e-01,7.981356553397001008e-01,5.706874724760941930e-01,2.212721300746216535e-01,-2.196611924281115513e-01,-6.917779522039793072e-01,-1.139249922805655846e+00,-1.536218127692010382e+00,-1.890180501049996575e+00,-2.230623191316873033e+00,-2.593522002750010103e+00,-3.006052324104730111e+00,-3.472086364590927676e+00,-3.961592232752534137e+00,-4.412741496044668921e+00,-4.755052022041573956e+00,-4.946761164944710742e+00,-4.999997112168879987e+00,-4.970753291008738195e+00,-4.922084696001648219e+00,-4.892542818266727878e+00,-4.890872076313776518e+00,-4.910553673372063166e+00,-4.944071275610421701e+00,-4.982568997488194817e+00,-4.998962187276434932e+00,-4.928088758490324572e+00,-4.678250462918111197e+00,-4.200423182518519205e+00,-3.566322762808373348e+00,-2.953218705815421785e+00,-2.534557320335188102e+00,-2.394383924288600252e+00,-2.522135697457505987e+00,-2.843970207701509878e+00,-3.260019635967422946e+00,-3.686261997144759661e+00,-4.080977256239567197e+00,-4.434766579925840446e+00,-4.735332052738947084e+00,-4.940973345780236947e+00,-4.997934146625650165e+00,-4.904372251589709464e+00,-4.756716835650848907e+00,-4.701365002396523884e+00,-4.809675152516091678e+00,-4.974653768993244185e+00,-4.939709946632585336e+00,-4.517075646808486056e+00,-3.806286276476184227e+00,-3.115824725337250634e+00,-2.704356227443864835e+00,-2.667950485212967848e+00,-2.981233815603528736e+00,-3.536813616236903712e+00,-4.156254023254621899e+00,-4.644567466151343638e+00,-4.902435821864976617e+00,-4.980967506107143450e+00,-4.985791911628371764e+00,-4.931946385937549415e+00,-4.727989297070749330e+00,-4.320239466704824949e+00,-3.815898518184619004e+00,-3.417195701069009939e+00,-3.272594718990453622e+00,-3.418050057669712594e+00,-3.799186930825566133e+00,-4.300638029906664883e+00
-1.716802090700539907e-01,-3.154212834297549506e-01,-5.082548107564155426e-01,-6.970313452594760761e-01,-7.819217609309314643e-01,-6.591518422248507925e-01,-2.916746646164769530e-01,2.297191518060599513e-01,7.025769418852134685e-01,9.563017796931365666e-01,9.972513084426295471e-01,9.663798455605325799e-01,9.726597800228793389e-01,9.998147640732164554e-01,9.466624362494551193e-01,7.387162017492987509e-01,4.108953866848912284e-01,9.187137283980728597e-02,-8.262872317732394833e-02,-4.602938112609500365e-02,1.737380659378136016e-01,4.756489947068174295e-01,7.441330322230399474e-01,9.132280359127862290e-01,9.855614499599516520e-01,9.999672423604613059e-01,9.924113539855077271e-01,9.818197599861377967e-01,9.752522015072613293e-01,9.757423270609253407e-01,9.843477335375068193e-01,9.964872838774150310e-01,9.981300241593453748e-01,9.690073086798656199e-01,8.938549245472175997e-01,7.729726340179041699e-01,6.221827314075953907e-01,4.623003708707495996e-01,3.071790957658380172e-01,1.578982858420188151e-01,3.703216525681618521e-03,-1.736063148467730244e-01,-3.944138404837662648e-01,-6.754919569846662419e-01,-1.023202062146356450e+00,-1.426866862006573644e+00,-1.856269561081009822e+00,-2.267518518438591535e+00,-2.616736753561573536e+00,-2.874514787241608360e+00,-3.033053414200308051e+00,-3.103648507338819140e+00,-3.107316499639440899e+00,-3.062038380472005716e+00,-2.970804088707990509e+00,-2.816787011808300267e+00,-2.570664800336961875e+00,-2.209755310589946120e+00,-1.742444601121941883e+00,-1.222920883772626421e+00,-7.374982666981462209e-01,-3.648337030842982998e-01,-1.438035100329551064e-01,-7.454014031520772576e-02,-1.375765739643779462e-01,-3.049409800335376453e-01,-5.427509231159008962e-01,-8.194820355871752504e-01,-1.119836443254953018e+00,-1.449953502524473858e+00,-1.825562462934677832e+00,-2.248680837325589543e+00,-2.687624333758054540e+00,-3.076775229233160047e+00,-3.339636362565038041e+00,-3.414182503663532486e+00,-3.259080503600293000e+00,-2.857056673329957164e+00,-2.244690977603593041e+00,-1.540361567190779546e+00,-9.053821515495958927e-01,-4.572332747602207981e-01,-2.307504635846047147e-01,-2.118146323208298654e-01,-3.804671816232825243e-01,-7.178647294546347535e-01,-1.183975144819207515e+00,-1.696740400776565849e+00,-2.141328550373884809e+00,-2.409899552768203446e+00,-2.438543937865676359e+00,-2.221023181095065802e+00,-1.814413649058716382e+00,-1.334217104135028364e+00,-9.124444523841885868e-01,-6.402705817778207020e-01,-5.503811099288755670e-01,-6.408139624335660312e-01,-9.001843115198595591e-01,-1.315390006183087213e+00
-4.981124267746247725e+00,-4.968711880273783521e+00,-4.948265039665047382e+00,-4.924473748109005733e+00,-4.912648257893462045e+00,-4.929529738211161138e+00,-4.970937860433561006e+00,-4.999766918173663477e+00,-4.969519494078072697e+00,-4.870666987872380282e+00,-4.749566384022906540e+00,-4.674700996770216221e+00,-4.685561135972323044e+00,-4.769941347104102114e+00,-4.879082150024609099e+00,-4.962488655727414155e+00,-4.997634329190232094e+00,-4.996443715600213054e+00,-4.987459950345484394e+00,-4.989737686645830728e+00,-4.998867127770042273e+00,-4.994591908983508688e+00,-4.961330766063936970e+00,-4.901982785346350013e+00,-4.833766112949599680e+00,-4.773979185202167130e+00,-4.730656431021019515e+00,-4.703552515623225183e+00,-4.690348218651882561e+00,-4.691276861306861612e+00,-4.709178155143183275e+00,-4.745889765432409035e+00,-4.798279138440426195e+00,-4.857484718807259405e+00,-4.912381644072769227e+00,-4.954645231261570970e+00,-4.981591744496537189e+00,-4.995335309900324816e+00,-4.999875614436373183e+00,-4.998497245227785157e+00,-4.992509296637486216e+00,-4.980975307751733361e+00,-4.960834903045459043e+00,-4.927365672166057919e+00,-4.875450915463892088e+00,-4.801985080767691372e+00,-4.708829789735804461e+00,-4.604612492495210319e+00,-4.503471542669593930e+00,-4.420379091071429123e+00,-4.365257387975047365e+00,-4.339633539979177002e+00,-4.338283110518117880e+00,-4.354820312129781712e+00,-4.387289731113541258e+00,-4.439663163706383031e+00,-4.517534866858928133e+00,-4.620182684533093997e+00,-4.735040332064833102e+00,-4.840820860370342871e+00,-4.918921058793324974e+00,-4.963868190252393120e+00,-4.983224720667534413e+00,-4.987980230491629641e+00,-4.983679575023657549e+00,-4.969702556939430416e+00,-4.944185013164696940e+00,-4.907201968280631377e+00,-4.859120038890595517e+00,-4.797370007945081838e+00,-4.716010119219051333e+00,-4.609724894988673327e+00,-4.481380638155473051e+00,-4.349469389749241799e+00,-4.248634898098377022e+00,-4.218015106692320160e+00,-4.280672157702807290e+00,-4.426253881998092332e+00,-4.610803391148047048e+00,-4.778869337732357891e+00,-4.894263992736887836e+00,-4.954071230050289820e+00,-4.976336310113327777e+00,-4.977920062975011994e+00,-4.962277349852670660e+00,-4.921634459248132032e+00,-4.847840133533771301e+00,-4.745253999979788695e+00,-4.638223324936230796e+00,-4.564862639884847972e+00,-4.556623926163834604e+00,-4.617170106205342073e+00,-4.718597008389208369e+00,-4.820058799660478677e+00,-4.893170815770263360e+00,-4.931998085380079111e+00,-4.943266008952170942e+00,-4.931927535085968373e+00,-4.895065728975835029e+00,-4.823643885098863215e+00
